,ID,resId,title
6022,6022,6022,Joe's Pizza Stone
6023,6023,6023,Rawthentic Eatery Courtenay
6024,6024,6024,Komox Grind Espresso & Smoothie Bar
6025,6025,6025,Javier's Latin Cuisine
6026,6026,6026,Flying Canoe West Coast Pub
6027,6027,6027,Ocean7 Restaurant
6028,6028,6028,Nikkei Ramen-ya
6029,6029,6029,Beachwood Cafe
6030,6030,6030,Cumberland Village Bakery
6031,6031,6031,Islander Pizza & Pasta
6032,6032,6032,Martine's Bistro
6033,6033,6033,Cumberland Grind Espresso & Smoothie Bar
6034,6034,6034,George's Food Bar
6035,6035,6035,Seh-Mi Japanese Restaurant
6036,6036,6036,4 Quarters Restaurant
6037,6037,6037,Frankie Jo's
6038,6038,6038,Blue Spruce Ice Cream
6039,6039,6039,Riders Pizza
6040,6040,6040,Cumberland Brewing Co.
6041,6041,6041,Early Bird Cafe
6042,6042,6042,Runge's European Deli
6043,6043,6043,Vassili's Bread Shop
6044,6044,6044,Quality Foods Chinese Restaurant
6045,6045,6045,Bigfoot Donuts
6046,6046,6046,Michael's Off Main
6047,6047,6047,Mudsharks Coffee Bar
6048,6048,6048,Sushi Jo Japanese Restaurant
6049,6049,6049,Prontissima Pasta
6050,6050,6050,Fluid Bar and Grill
6051,6051,6051,Delicado's
6052,6052,6052,Red Tree Specialty Coffee
6053,6053,6053,Whistle Stop Neighbourhood Pub
6054,6054,6054,Kelly O’Bryan's
6055,6055,6055,Manvirros Indian Grill
6056,6056,6056,Unplugged foodie
6057,6057,6057,Love's Ice Cream
6058,6058,6058,Cakebread Artisan Bakery
6059,6059,6059,Whole Glow Cafe
6060,6060,6060,The Soup Pot
6061,6061,6061,The Bayside Cafe
6062,6062,6062,Blackfin Pub
6063,6063,6063,Plates Eatery & Catering Co
6064,6064,6064,Cornerstone Taphouse
6065,6065,6065,Roy's Towne Pub
6066,6066,6066,The Hub Cafe
6067,6067,6067,A & W Drive-In
6068,6068,6068,Union Street Grill
6069,6069,6069,Black Market Food Truck
6070,6070,6070,White Whale Public House
6071,6071,6071,Mr J's Pizza Etc
6072,6072,6072,Jo Klassen's Restaurant
6073,6073,6073,Avenue Bistro
6074,6074,6074,Biblio Taco
6075,6075,6075,COOKS Restaurant
6076,6076,6076,Rhodos Coffee & Bistro
6077,6077,6077,Westerly Restaurant
6078,6078,6078,Il Falcone Restaurant
6079,6079,6079,Cappuccino Grande Cafe
6080,6080,6080,Toscano's Mediterranean Grill
6081,6081,6081,New Creek Cafe Chinese Restaurant
6082,6082,6082,Pizzeria Guerrilla
6083,6083,6083,Frankie's Fried Chicken
6084,6084,6084,The Waverley Hotel Pub
6085,6085,6085,Saigon Noodle House
6086,6086,6086,Wandering Moose Cafe
6087,6087,6087,Glacier Valley Bistro
6088,6088,6088,Sushi Kobo Takeout
6089,6089,6089,Tin Town Cafe
6090,6090,6090,Pho Maple Noodle
6091,6091,6091,Benino Gelato
6092,6092,6092,Sushi House Japanese Restaurant
6093,6093,6093,Pho Vuong - Duncan
6094,6094,6094,Mike's Cafe & More
6095,6095,6095,Island Bagel Compnay
6096,6096,6096,Authentic Pizza N V M
6097,6097,6097,Mr Mikes Steakhouse Casual
6098,6098,6098,Brunch On 3rd
6099,6099,6099,The Lion Rampant Scottish Pub
6100,6100,6100,The Tin Cup - Coffee and Espresso Bar
6101,6101,6101,Chances Cowichan
6102,6102,6102,Station Street Cafe
6103,6103,6103,Fresh Kenny's Fish and Chips
6104,6104,6104,The Big scoop
6105,6105,6105,The Twisted Mug Cafe
6106,6106,6106,Ali Baba Pizza
6107,6107,6107,The Ainslie
6108,6108,6108,Aha Sushi & Teriyaki
6109,6109,6109,Brass Bell Pub
6110,6110,6110,Italian Kitchen & Deli at Grove Hall Farms
6111,6111,6111,The MonGRILLian Restaurant
6112,6112,6112,Phad Thai
6113,6113,6113,Wendy's Restaurants
6114,6114,6114,Power House Living Foods Co.
6115,6115,6115,Green Leaf Vietnamese Bistro
6116,6116,6116,Guangzhou Garden Chinese Restaurant
6117,6117,6117,Corner House Cafe
6118,6118,6118,Cafe La Vie
6119,6119,6119,Serious Coffee - South Duncan
6120,6120,6120,May Asian Cuisine
6121,6121,6121,Cherries Ice Cream Parlou
6122,6122,6122,Japan Town
6123,6123,6123,Woodland Chinese Restaurant
6124,6124,6124,The Fishbowl Cafe
6125,6125,6125,CVI Restaurant + Lounge
6126,6126,6126,Sushi Harbour
6127,6127,6127,Coffee on the Moon
6128,6128,6128,The Daily Grind
6129,6129,6129,Osborne Bay Pub
6130,6130,6130,Amy Jo's Cafe
6131,6131,6131,Gourmet Garden Restaurant
6132,6132,6132,Chocolate Pearl
6133,6133,6133,North Cowichan Serious Coffee
6134,6134,6134,Saigon Sub
6135,6135,6135,Java World
6136,6136,6136,Power Lunch
6137,6137,6137,Heritage Indian cuisine
6138,6138,6138,Huis Shave Ice
6139,6139,6139,Sora Sushi & Teriyaki
6140,6140,6140,Cultus Cafe
6141,6141,6141,Cortes Coop Cafe
6142,6142,6142,Floathouse Restaurant
6143,6143,6143,The Cove Restaurant
6144,6144,6144,Kokanee Inn
6145,6145,6145,Club Cafe Restaurant
6146,6146,6146,Sun R Restaurant
6147,6147,6147,Buffalo Trails Coffee House
6148,6148,6148,Creston Valley Bakery
6149,6149,6149,Sushi Garden Grill
6150,6150,6150,Memories Of Indian Cuisine
6151,6151,6151,Tim's Fish and Chips
6152,6152,6152,Red Fin Sushi & Grill
6153,6153,6153,Ricks Iron Kettle Restaurant
6154,6154,6154,Chatka Family Restaurant
6155,6155,6155,Jimmy's Pub And Grill At Creston Hotel
6156,6156,6156,Mike's Warehouse Pizza Ltd
6157,6157,6157,Casey's Community House
6158,6158,6158,Famous Fritz Meats & Deli
6159,6159,6159,Skimmerhorn Winery and Vineyard
6160,6160,6160,Silver Spoon
6161,6161,6161,Living Rock Cafe
6162,6162,6162,Retro Cafe
6163,6163,6163,Black Bear Books and Coffee House
6164,6164,6164,Real Food Cafe
6165,6165,6165,The Golden Flour bakery
6166,6166,6166,Smokewood BBQ Restaurant
6167,6167,6167,Lokã
6168,6168,6168,No6 Coffee Co.
6169,6169,6169,Taters
6170,6170,6170,Empire Coffee Co
6171,6171,6171,Yum Son
6172,6172,6172,The Library Lounge
6173,6173,6173,Pitchfork Eatery
6174,6174,6174,KC Restaurant Ltd.
6175,6175,6175,Oso Negro Coffee
6176,6176,6176,Sidewinders Coffee Co
6177,6177,6177,Kootenay Co-op
6178,6178,6178,Torchlight Brewing Co.
6179,6179,6179,Jackson's Hole & Grill
6180,6180,6180,Cake Betty Cafe & Cakery
6181,6181,6181,Marzano
6182,6182,6182,Kootenay Tamil Kitchen
6183,6183,6183,New China Restaurant
6184,6184,6184,Le Grand Fromage
6185,6185,6185,Ruala Cafe
6186,6186,6186,La Dolce Vita
6187,6187,6187,John Ward Fine Coffee
6188,6188,6188,Dominion Cafe
6189,6189,6189,I Got Juiced
6190,6190,6190,Fomi's Bakery
6191,6191,6191,Port 701 Marinaside Dining and Lounge
6192,6192,6192,Pend D'Oreille Steak & Pastry Restaurant
6193,6193,6193,Cucina Royale
6194,6194,6194,Jagannath Express
6195,6195,6195,The Breakfast Hut
6196,6196,6196,Flaca's Bakery & Bistro
6197,6197,6197,Avo Express
6198,6198,6198,Wedge - Fairway Cuisine
6199,6199,6199,Charcuterie Totoche
6200,6200,6200,Lucky Cupcakes
6201,6201,6201,General Store Restaurant
6202,6202,6202,Wood Thief Hideout
6203,6203,6203,Sleep is for Sissies
6204,6204,6204,Bean Here Now Consciousness Cafe
6205,6205,6205,Kootenay Bakery Cafe
6206,6206,6206,Spice Affair
6207,6207,6207,Main Street Diner
6208,6208,6208,Red Light Ramen Bar
6209,6209,6209,Finley's Bar & Grill
6210,6210,6210,Tandoori Indian Grill & Lounge
6211,6211,6211,Itza Ristorante & Pizzeria
6212,6212,6212,Louie's Steakhouse and Lounge
6213,6213,6213,Junipers Bistro
6214,6214,6214,All Seasons Cafe
6215,6215,6215,Kurama Sushi Japanese Restaurant
6216,6216,6216,Lil-T's Cafe
6217,6217,6217,Frog Peak Cafe
6218,6218,6218,Front Street Burger & Breakfast
6219,6219,6219,Baba's Indian Cuisine
6220,6220,6220,The Rose Garden Cafe
6221,6221,6221,Rel-ish
6222,6222,6222,Kootenay Smokehouse
6223,6223,6223,Leo's Pizza & Greek Taverna
6224,6224,6224,Le Petit Cafe & Creperie
6225,6225,6225,Amanda's Restaurant
6226,6226,6226,Full Circle Cafe
6227,6227,6227,Outer Clove Restaurant
6228,6228,6228,El Taco
6229,6229,6229,Humsa
6230,6230,6230,Historic Fruitvale Hotel Public House & Burgervale Restauraunt
6231,6231,6231,Busaba Thai Cafe
6232,6232,6232,Bite Fresh Food Inc
6233,6233,6233,Uptown Sports Bar @New Grand Hotel
6234,6234,6234,Vienna Cafe
6235,6235,6235,Broken Hill
6236,6236,6236,Montrose Garden Restaurant
6237,6237,6237,Mama Sita's Cafe
6238,6238,6238,Silver Root Taphouse
6239,6239,6239,Harold St Cafe
6240,6240,6240,The Royal Grill & Lounge
6241,6241,6241,Sprout Plant Based Eatery
6242,6242,6242,Vault Sports Lounge
6243,6243,6243,Thor's Pizzeria
6244,6244,6244,Oso Negro
6245,6245,6245,Valley Vittles
6246,6246,6246,Railway Station Specialty Meats & Deli
6247,6247,6247,Cantina Del Centro
6248,6248,6248,Sage Tapas and Wine Bar
6249,6249,6249,Cafe Michael
6250,6250,6250,Salmo District Golf Club
6251,6251,6251,Wait's News
6252,6252,6252,Newkey's Place
6253,6253,6253,Sushi Wood
6254,6254,6254,East Side Mario's
6255,6255,6255,The Heid Out Restaurant and Brewhouse
6256,6256,6256,May May Restaurant
6257,6257,6257,The Raw House
6258,6258,6258,Highland Pines Clubhouse Restaurant
6259,6259,6259,Pho Saigon
6260,6260,6260,Dewey's Pub
6261,6261,6261,Mount Baker Heritage
6262,6262,6262,Town & Country Hotel
6263,6263,6263,The Cottage Restaurant
6264,6264,6264,Lucky Star Restaurant
6265,6265,6265,12th Avenue Veggie Bistro
6266,6266,6266,Apollo Ristorante & Steak House
6267,6267,6267,Rickys all day Grill
6268,6268,6268,Cancun Mexican International Restaurant
6269,6269,6269,Little Soul Cafe & Market
6270,6270,6270,Eastern Wok
6271,6271,6271,Rockwater Steak House
6272,6272,6272,Art Cafe
6273,6273,6273,The Pizza Co.
6274,6274,6274,The Pub
6275,6275,6275,The Local Plate
6276,6276,6276,Royal Canadian Pizza
6277,6277,6277,Fire Hall Kitchen & Tap
6278,6278,6278,Auntie Barb's Bakery
6279,6279,6279,Perry's Pizza and Grill
6280,6280,6280,ABC Country Restaurant
6281,6281,6281,The 19th Hole
6282,6282,6282,Fire & Oak
6283,6283,6283,G&R's SmokeStack
6284,6284,6284,That Pizza Guy
6285,6285,6285,Bistro Restaurant & Pub
6286,6286,6286,Twisted Peaks
6287,6287,6287,The Roadhouse Grill
6288,6288,6288,Shananigan's Social
6289,6289,6289,Family Thai Restaurant
6290,6290,6290,The Food Truck
6291,6291,6291,R & B's Grill
6292,6292,6292,True Root
6293,6293,6293,Don Cherry's Sports Grill
6294,6294,6294,Sushi Rang
6295,6295,6295,Soulfood Farm to Table
6296,6296,6296,Sakura Sushi & Grill
6297,6297,6297,Allegra Restaurant
6298,6298,6298,Swiss European Sausage
6299,6299,6299,Northwest Grill
6300,6300,6300,Rocky's Donair
6301,6301,6301,Fisher peak lounge
6302,6302,6302,Bamboo Garden Dining Room
6303,6303,6303,Nikko Sushi Japanese Restaurant
6304,6304,6304,The Grind Station Cafe
6305,6305,6305,Max's Place
6306,6306,6306,Triple o's
6307,6307,6307,Pita Wrapbit
6308,6308,6308,Hot Shots Cafe
6309,6309,6309,Smokey Bro's BBQ & Grill
6310,6310,6310,Booster Juice Cranbrook
6311,6311,6311,Kootenay Roasting Co.
6312,6312,6312,Sathian Thai food
6313,6313,6313,Mandarin Village Restaurant
6314,6314,6314,Golden Carriage Restaurant
6315,6315,6315,Coffee Love Bug
6316,6316,6316,Lunch to a Door
6317,6317,6317,Chances Playtime
6318,6318,6318,Zen Moment Kombucha
6319,6319,6319,Red21 Gaming Tap & Grill
6320,6320,6320,Guerrilla Food Company
6321,6321,6321,East Kitchen
6322,6322,6322,Cookies & Cream
6323,6323,6323,Domo Japan
6324,6324,6324,Betty's Place Cafe
6325,6325,6325,Sushi Centre
6326,6326,6326,High Tide Public House
6327,6327,6327,Pho 54
6328,6328,6328,Youni's Donair
6329,6329,6329,The Tea Centre
6330,6330,6330,Window at bisque
6331,6331,6331,Timber Room Bar & Grill
6332,6332,6332,Appey's
6333,6333,6333,Kinaree Thai Restaurant
6334,6334,6334,Cloves
6335,6335,6335,Le Relais Restaurant
6336,6336,6336,CHALK Spirits ~ Tapas ~ Billiards
6337,6337,6337,Greenhouse Restaurant
6338,6338,6338,Patty's Place Grill & Take-Out
6339,6339,6339,Ace Brewing Company
6340,6340,6340,Avalanche Bar & Grill
6341,6341,6341,Yamoto
6342,6342,6342,Beaver Convenience
6343,6343,6343,Hobgoblins Cafe
6344,6344,6344,D J's Restaurant
6345,6345,6345,Park Cafe
6346,6346,6346,Gourmet House
6347,6347,6347,Tin Town Tacos
6348,6348,6348,Yummies & Gyros Greek Cafe
6349,6349,6349,The Courtenay Grind Espresso & Smoothie Bar
6350,6350,6350,Cardero's Cafe
6351,6351,6351,Caffe Amantes
6352,6352,6352,Gladiola Bakery & Restaurant
6353,6353,6353,Union Pacific Coffee
6354,6354,6354,New Village Chinese Food & Fsh
6355,6355,6355,Fry's Bakery
6356,6356,6356,Yates Street Tap House Bar & Grill
6357,6357,6357,Agrius
6358,6358,6358,Golden City Restaurant
6359,6359,6359,Itami Sushi
6360,6360,6360,The Courtney Room
6361,6361,6361,"Sakura Sushi, Grocery, and Japanese Restaurant"
6362,6362,6362,Cherries Breakfast Bistro
6363,6363,6363,17 Mile House
6364,6364,6364,Cafe Mexigo
6365,6365,6365,Benny's Bagels
6366,6366,6366,IL Terrazzo
6367,6367,6367,Wind Cries Mary
6368,6368,6368,Poutine 66
6369,6369,6369,Darcy's Pub
6370,6370,6370,Shai's Diner
6371,6371,6371,Men Bow Ramen Bar
6372,6372,6372,Bubby Roses Bakery
6373,6373,6373,Frankie's Modern Diner
6374,6374,6374,Fresh Cafe
6375,6375,6375,Korean Garden Restaurant
6376,6376,6376,Buccaneer coffee and galley
6377,6377,6377,Erito Sushi
6378,6378,6378,Rebar Modern Food
6379,6379,6379,Le Petit Dakar
6380,6380,6380,clarke & Co
6381,6381,6381,The Lakes Restaurant
6382,6382,6382,Fol Epi Pastry Shop
6383,6383,6383,Premium Diamond Seafood Restaurant
6384,6384,6384,Irish Times Pub
6385,6385,6385,Francelli's Coffee
6386,6386,6386,Brady's fish and Chips
6387,6387,6387,Nautical Nellies
6388,6388,6388,Trini To D Bone
6389,6389,6389,Milano Coffee Roaster
6390,6390,6390,Little Jumbo Restaurant and Bar
6391,6391,6391,Joie French Cafe
6392,6392,6392,Dagwoods Cafe
6393,6393,6393,Howard Johnson Restaurant & Lounge
6394,6394,6394,Bucchaneer Cafe
6395,6395,6395,Dak
6396,6396,6396,Restaurante La Tortilla Mexicana
6397,6397,6397,Jackson's Ice Cream Float
6398,6398,6398,Fujiya Foods
6399,6399,6399,The Tea Lobby
6400,6400,6400,Restaurant & Foodservices Assn
6401,6401,6401,Menchies Broadmead Village
6402,6402,6402,Sushi Langford
6403,6403,6403,Smith's Pub
6404,6404,6404,The Beagle Pub
6405,6405,6405,5th Street Bar and Woodfired Grill
6406,6406,6406,Pho U Restaurant
6407,6407,6407,Tea at the Empress
6408,6408,6408,Sura Korean Restaurant
6409,6409,6409,Keekz Coffee House
6410,6410,6410,Gathering Place
6411,6411,6411,Villages Pizza
6412,6412,6412,Sofia Bakery
6413,6413,6413,La Fogata Latina Restaurants
6414,6414,6414,Spoons Diner
6415,6415,6415,MARIOs
6416,6416,6416,Chef Daves Dugout
6417,6417,6417,J & J Wonton Noodle House
6418,6418,6418,Shizen Japanese Restaurant
6419,6419,6419,The Tropical Island Restaurant
6420,6420,6420,Qoola Frozen Yogurt Bar
6421,6421,6421,Mucho Burrito Fresh Mexican Grill
6422,6422,6422,Boom & Batten
6423,6423,6423,Melting Moments
6424,6424,6424,Exopitta
6425,6425,6425,Ho-Ting
6426,6426,6426,Fig Delicatessen
6427,6427,6427,Sushi field
6428,6428,6428,Caribbean Village Cafe
6429,6429,6429,ferris' oyster bar and grill
6430,6430,6430,The Victorian Restaurant
6431,6431,6431,Demitasse Victoria
6432,6432,6432,Lori's Take Away Cafe
6433,6433,6433,Abc Family Restaurant
6434,6434,6434,Il Covo Trattoria
6435,6435,6435,Four Mile House Restaurant & Bar
6436,6436,6436,Perro Negro
6437,6437,6437,Masters Lounge
6438,6438,6438,Joe's  grill
6439,6439,6439,Blue Crab Seafood House
6440,6440,6440,Szechuan City Restaurant & Buffet
6441,6441,6441,Big Wheel Burger
6442,6442,6442,James Bay Coffee and Books
6443,6443,6443,Namaste Indian Cuisine
6444,6444,6444,Crumbs & Coasters
6445,6445,6445,Omakase Izakaya & Sushi Bar
6446,6446,6446,Uptown Bistro
6447,6447,6447,The Soda Shoppe
6448,6448,6448,Floyd's Diner Royal Oak
6449,6449,6449,Good Earth Coffeehouse
6450,6450,6450,Old Vic English Fish & Chips
6451,6451,6451,Empire Donuts
6452,6452,6452,Italian Food Imports
6453,6453,6453,Green Leaf Vietnamese
6454,6454,6454,Bubble Tea Place
6455,6455,6455,Pirate Pizza Co.
6456,6456,6456,Sushi Box Diner
6457,6457,6457,Hearth
6458,6458,6458,Milkcow
6459,6459,6459,GP's Donair and Pizza
6460,6460,6460,Red Kettle
6461,6461,6461,Ayo Eat
6462,6462,6462,Smokin Tuna
6463,6463,6463,Efes Restaurant
6464,6464,6464,Chimac
6465,6465,6465,Jonathan's
6466,6466,6466,Refuge Tap Room
6467,6467,6467,Wild Fire Organic Bakery
6468,6468,6468,Bodega
6469,6469,6469,The Flying Otter Grill
6470,6470,6470,Fountain Restaurant
6471,6471,6471,Water's Edge Cafe Lounge
6472,6472,6472,Yoshi Sushi Japanese Restaurant
6473,6473,6473,Stage
6474,6474,6474,Chiba Sushi
6475,6475,6475,Mad Greeks Pizzza
6476,6476,6476,Lum's Chinese Restaurant
6477,6477,6477,The Cozy PLace
6478,6478,6478,James Bay Inn Pub
6479,6479,6479,Nubo Japanese Tapas
6480,6480,6480,White Heather Tea Room
6481,6481,6481,Wrap N Roll
6482,6482,6482,Goodview Family Restaurant
6483,6483,6483,Wannawafel
6484,6484,6484,Pendray Tea House
6485,6485,6485,Cedar Ultra Patio
6486,6486,6486,Chimoto Japanese Tea & Dessert
6487,6487,6487,Bear Mountain Market
6488,6488,6488,Old Coachman Eatery
6489,6489,6489,Strathcona Hotel
6490,6490,6490,Little Thai Place
6491,6491,6491,Pilgrim
6492,6492,6492,BiteZ Sandwich Bar
6493,6493,6493,Ruth & Dean
6494,6494,6494,The Kings Deli Victoria BC
6495,6495,6495,Hot and Cold cafe
6496,6496,6496,The Crispy Fish
6497,6497,6497,Dolce Vita Coffee Art
6498,6498,6498,Hunan Village Cuisine
6499,6499,6499,Cafe Mexico
6500,6500,6500,The Love Perogy
6501,6501,6501,Bin 4 Burger Lounge
6502,6502,6502,Jack's Place
6503,6503,6503,The Lemon
6504,6504,6504,Second Slice Pizza - Admirals Walk
6505,6505,6505,10 Acres Bistro
6506,6506,6506,Ocean Island Lounge
6507,6507,6507,Maiko Sushi
6508,6508,6508,Yates Coffee Bar
6509,6509,6509,Castello Coffee Co
6510,6510,6510,Marina Restaurant
6511,6511,6511,Mount Royal Bagel Factory
6512,6512,6512,Cafe Jubilee
6513,6513,6513,Fan-Tan Cafe
6514,6514,6514,PIE Co
6515,6515,6515,Cottage Bakery & Cafe
6516,6516,6516,Shabu Shabu Young Young Tea House
6517,6517,6517,Nohra Thai Kitchen
6518,6518,6518,Jusu Bar
6519,6519,6519,1550 Restaurant
6520,6520,6520,iZushi Japanese Restaurant
6521,6521,6521,Fu Wah Express Chinese Food
6522,6522,6522,San Remo Restaurant
6523,6523,6523,Frank's Honeybun Cafe
6524,6524,6524,Marta Cafe + Pantry
6525,6525,6525,Belleville's Watering Hole & Diner
6526,6526,6526,Varsha Indian Kitchen
6527,6527,6527,Legislative Dining Room
6528,6528,6528,The Clubhouse
6529,6529,6529,Kwao Thai Restaurant
6530,6530,6530,Thai Siam Restaurant
6531,6531,6531,Roast Meat & Sandwich Shop
6532,6532,6532,Tug Eatery
6533,6533,6533,Bimo Burger Stand
6534,6534,6534,Artisan Wine Shop Victoria
6535,6535,6535,Garrick's Head Pub
6536,6536,6536,Bubble love
6537,6537,6537,The Ruby on Johnson
6538,6538,6538,Sushi Island
6539,6539,6539,888 Fort St Eatery
6540,6540,6540,OLO Restaurant
6541,6541,6541,Hecklers Bar & Grill
6542,6542,6542,The Joint
6543,6543,6543,10 Acres Commons
6544,6544,6544,Bitchin' Biscuit
6545,6545,6545,Wild Coffee
6546,6546,6546,Dad's Soup and Sangys
6547,6547,6547,Cafe Hanoi
6548,6548,6548,The Village Restaurant
6549,6549,6549,The Savoury Café
6550,6550,6550,Venus Sophia Tea Room & Vegetarian Eatery
6551,6551,6551,La Bocca Felice
6552,6552,6552,Deadbeetz Burgers
6553,6553,6553,Scaliwags Eatery
6554,6554,6554,Tartan Toque
6555,6555,6555,Stir It Up
6556,6556,6556,Koto Sushi Izakaya
6557,6557,6557,Imagine Studio Cafe
6558,6558,6558,Vista 18
6559,6559,6559,Knt Cafe
6560,6560,6560,Sen Zushi
6561,6561,6561,Phonomenal Vietnamese Cafe
6562,6562,6562,The Gorge Pointe Pub
6563,6563,6563,Shake It Bubble Tea & Fresh Juice
6564,6564,6564,Browns Craft House
6565,6565,6565,Island Sub
6566,6566,6566,pizza zone
6567,6567,6567,Furu-Sato Japanese Restaurant
6568,6568,6568,Murchie's
6569,6569,6569,Sushi Matsuri
6570,6570,6570,Fern Cafe Bakery
6571,6571,6571,Nourish Kitchen & Cafe
6572,6572,6572,Il Greco
6573,6573,6573,The Village Taverna
6574,6574,6574,Roundhouse Café
6575,6575,6575,John's Place Restaurant
6576,6576,6576,2% Jazz Cafe
6577,6577,6577,Opa
6578,6578,6578,Alysa's Pho & Banh Mi
6579,6579,6579,Pizza Al Forno
6580,6580,6580,halibut house Family Restaurant
6581,6581,6581,Asahi Sushi Victoria
6582,6582,6582,Shanghai City
6583,6583,6583,Uchida Eatery / Shokudou
6584,6584,6584,Persian Kebab & Groceries
6585,6585,6585,The Churchill
6586,6586,6586,Thai Lemongrass Restaurant
6587,6587,6587,Tibetan Kitchen Cafe
6588,6588,6588,Boleskine Bistro
6589,6589,6589,Just Matcha Tea Shop
6590,6590,6590,Bao
6591,6591,6591,Café 1891
6592,6592,6592,Jones Bar B Que
6593,6593,6593,Han Korean Restaurant
6594,6594,6594,Johns Noodle Village
6595,6595,6595,Royal Canadian Legion 172
6596,6596,6596,The London Chef
6597,6597,6597,La Roux Patisserie
6598,6598,6598,Milano
6599,6599,6599,Glo Restaurant & Lounge
